# i  k  rho  u  p t
3.6500003189e-02 19997 1.9131986412e-12 1.6890301844e-05 8.6477989991e-04 -1.3423643697e-13 2.2376925139e-11 6.6733686272e-03 3.8491058353e-04 1.0159460597e-03 1.0261004580e-07 8.4966546144e-12 2.1310770682e-09 5.2372459536e+03 3.2361233769e+03 1.4330734243e+04 5.0996616211e+03
3.7000000477e-02 19997 1.9131980753e-12 1.6890299965e-05 8.6478005010e-04 5.1700110638e-13 2.2372656446e-11 6.6733685279e-03 3.8491071564e-04 1.0159458285e-03 1.0261075863e-07 8.0092042735e-12 2.1293616645e-09 5.2372456029e+03 3.2361233819e+03 1.4330733622e+04 5.0996611328e+03
3.7500001490e-02 19997 1.9131990136e-12 1.6890300684e-05 8.6477998611e-04 -1.4744317233e-13 2.2377089051e-11 6.6733685096e-03 3.8491066368e-04 1.0159459060e-03 1.0261005463e-07 8.5077211973e-12 2.1311065580e-09 5.2372457255e+03 3.2361233885e+03 1.4330733703e+04 5.0996616211e+03
3.7999998778e-02 19997 1.9131984273e-12 1.6890298759e-05 8.6478013580e-04 4.9031073919e-13 2.2373018103e-11 6.6733684118e-03 3.8491079560e-04 1.0159456759e-03 1.0261082013e-07 8.0184991910e-12 2.1293662456e-09 5.2372453733e+03 3.2361233950e+03 1.4330733090e+04 5.0996611328e+03
3.8499999791e-02 19997 1.9131993225e-12 1.6890299441e-05 8.6478007260e-04 -8.8549370552e-14 2.2376798288e-11 6.6733684080e-03 3.8491074404e-04 1.0159457569e-03 1.0261011770e-07 8.4641646399e-12 2.1309731253e-09 5.2372454971e+03 3.2361234000e+03 1.4330733212e+04 5.0996611328e+03
3.9000000805e-02 19997 1.9131984619e-12 1.6890299027e-05 8.6478001035e-04 5.8994065569e-13 2.2372140024e-11 6.6733684173e-03 3.8491069174e-04 1.0159458438e-03 1.0261065561e-07 7.9910954317e-12 2.1293491661e-09 5.2372456230e+03 3.2361234024e+03 1.4330733369e+04 5.0996616211e+03
3.9500001818e-02 19997 1.9131996136e-12 1.6890300123e-05 8.6477994907e-04 -2.4774324627e-13 2.2377999363e-11 6.6733684335e-03 3.8491064086e-04 1.0159459285e-03 1.0260998652e-07 8.5952520193e-12 2.1313414858e-09 5.2372457502e+03 3.2361234030e+03 1.4330733546e+04 5.0996611328e+03
4.0000002831e-02 19997 1.9131983673e-12 1.6890299729e-05 8.6477988879e-04 5.1652420779e-13 2.2372973280e-11 6.6733684525e-03 3.8491058864e-04 1.0159460166e-03 1.0261075734e-07 8.0210820473e-12 2.1293669415e-09 5.2372458775e+03 3.2361234031e+03 1.4330733725e+04 5.0996611328e+03
4.0500000119e-02 19997 1.9131998569e-12 1.6890299247e-05 8.6478004345e-04 -1.0471826530e-13 2.2377051422e-11 6.6733683814e-03 3.8491072276e-04 1.0159457863e-03 1.0261009112e-07 8.5005699511e-12 2.1310274785e-09 5.2372455279e+03 3.2361234047e+03 1.4330733177e+04 5.0996616211e+03
4.1000001132e-02 19997 1.9131991263e-12 1.6890298975e-05 8.6477998676e-04 5.1314670270e-13 2.2372573695e-11 6.6733683937e-03 3.8491067094e-04 1.0159458682e-03 1.0261043382e-07 8.0907965664e-12 2.1296850828e-09 5.2372456502e+03 3.2361234073e+03 1.4330733329e+04 5.0996616211e+03
4.1499998420e-02 19997 1.9131997678e-12 1.6890298079e-05 8.6478014674e-04 3.3424229395e-13 2.2373882820e-11 6.6733683240e-03 3.8491080567e-04 1.0159456336e-03 1.0261035325e-07 8.2134562052e-12 2.1300743585e-09 5.2372452948e+03 3.2361234099e+03 1.4330732780e+04 5.0996611328e+03
4.1999999434e-02 19997 1.9132002849e-12 1.6890298983e-05 8.6478009682e-04 -2.0770948399e-13 2.2377780099e-11 6.6733683485e-03 3.8491075707e-04 1.0159457092e-03 1.0261002723e-07 8.5824556815e-12 2.1312608419e-09 5.2372454125e+03 3.2361234113e+03 1.4330732966e+04 5.0996611328e+03
